300.0	304.18469	3.471
300.1	298.96353	3.412
300.2	300.68089	3.347
300.3	308.55845	3.263
300.4	308.99908	3.699
300.5	309.11673	4.045
300.6	309.91271	3.969
300.7	305.11027	3.652
300.8	302.73758	3.455
300.9	311.98675	3.473
301.0	298.17610	3.236
301.1	292.08482	3.170
301.2	286.18769	3.106
301.3	285.08564	4.049
301.4	295.70825	2.962
301.5	294.47693	3.853
301.6	288.85181	3.780
301.7	293.68897	4.007
301.8	291.75682	3.411
301.9	287.55290	3.843
302.0	281.92394	3.768
302.1	289.15219	3.784
302.2	288.02835	3.689
302.3	294.77100	3.857
302.4	290.04921	3.553
302.5	294.20962	3.357
302.6	294.40657	3.360
302.7	288.77668	3.295
302.8	281.98585	3.847
302.9	281.97896	3.769
303.0	292.68220	3.993
303.1	287.54048	3.923
303.2	286.05770	3.823
303.3	286.12657	3.744
303.4	286.92549	3.675
303.5	282.58708	3.934
303.6	277.10840	3.858
303.7	285.40810	4.372
303.8	283.25141	4.260
303.9	282.25012	4.166
304.0	279.76987	4.051
304.1	278.54741	3.412
304.2	274.23228	3.282
304.3	273.33723	3.195
304.4	268.36519	3.137
304.5	266.59412	3.042
304.6	260.83568	3.850
304.7	264.64369	4.128
304.8	261.37241	4.077
304.9	260.18216	3.986
305.0	256.93719	3.864
305.1	261.02661	3.197
305.2	265.31294	3.990
305.3	274.76104	4.439
305.4	272.84995	4.332
305.5	268.77158	4.267
305.6	266.83337	4.162
305.7	266.87490	4.088
305.8	262.33344	4.019
305.9	258.91149	3.894
306.0	255.37056	3.983
306.1	256.11157	3.923
306.2	260.19019	4.277
306.3	257.42320	4.231
306.4	260.23185	4.059
306.5	256.92529	4.008
306.6	251.98413	3.931
306.7	252.47111	3.797
306.8	255.94127	4.135
306.9	253.12726	4.019
307.0	254.04063	3.892
307.1	259.69175	4.341
307.2	249.46070	3.822
307.3	259.12810	4.187
307.4	256.94573	4.080
307.5	257.43032	3.944
307.6	251.29030	4.060
307.7	246.57964	3.984
307.8	248.69385	3.879
307.9	244.90368	3.820
308.0	245.26720	3.757
308.1	250.79698	4.052
308.2	246.55628	3.984
308.3	243.78942	3.871
308.4	243.55196	3.867
308.5	246.93765	4.128
308.6	249.25758	4.027
308.7	248.65227	3.879
308.8	243.71625	3.802
308.9	242.09493	3.709
309.0	255.73423	4.132
309.1	252.46733	4.009
309.2	248.14305	3.940
309.3	244.64587	3.953
309.4	242.39074	3.849
309.5	247.72373	4.210
309.6	247.06434	4.130
309.7	245.37497	4.033
309.8	242.19889	3.913
309.9	243.07083	3.792
310.0	240.41667	3.884
310.1	239.59929	4.273
310.2	237.79328	4.108
310.3	233.79118	4.039
310.4	231.90494	3.941
310.5	230.50207	3.853
310.6	228.68522	3.759
310.7	241.56213	4.105
310.8	239.86422	4.077
310.9	235.36628	4.000
311.0	229.69556	3.968
311.1	228.39875	3.882
311.2	235.09440	4.193
311.3	239.26005	4.066
311.4	237.54687	3.971
311.5	233.36158	3.901
311.6	233.64867	3.971
311.7	232.39406	3.820
311.8	225.24418	3.891
311.9	229.08995	4.214
312.0	227.58393	4.122
312.1	228.62313	4.013
312.2	226.68053	3.916
312.3	224.96354	3.823
312.4	231.52515	4.064
312.5	229.63349	4.095
312.6	223.90545	4.056
312.7	223.24718	3.919
312.8	221.37030	3.824
312.9	229.65841	4.160
313.0	231.32907	4.061
313.1	229.89048	3.971
313.2	228.18365	3.878
313.3	222.17297	3.962
313.4	226.13982	4.286
313.5	225.15700	4.204
313.6	224.05906	4.121
313.7	222.59364	4.032
313.8	218.44580	3.957
313.9	218.52888	3.836
314.0	215.00213	3.774
314.1	222.90045	4.162
