300.0	23.32375	7.627
300.1	23.78178	7.519
300.2	22.98889	7.404
300.3	22.72320	7.353
300.4	22.40784	7.314
300.5	22.78873	7.346
300.6	22.67925	7.276
300.7	22.39346	7.240
300.8	22.33965	7.153
300.9	22.03590	7.117
301.0	21.76534	7.077
301.1	24.40233	7.806
301.2	24.12265	7.739
301.3	24.07314	7.656
301.4	23.78609	7.579
301.5	24.18491	7.482
301.6	22.62287	6.852
301.7	22.30554	6.797
301.8	22.85816	6.987
301.9	22.55651	6.923
302.0	22.20257	6.869
302.1	23.06762	6.668
302.2	22.74723	6.603
302.3	22.41398	6.555
302.4	22.70364	6.779
302.5	22.42705	6.710
302.6	22.09303	6.644
302.7	21.96455	6.565
302.8	21.94480	6.471
302.9	21.96662	6.370
303.0	21.65284	6.312
303.1	23.26340	7.276
303.2	22.94779	7.220
303.3	22.64557	7.167
303.4	22.81919	6.512
303.5	22.78389	6.418
303.6	22.82732	6.312
303.7	22.45833	6.244
303.8	22.84329	6.547
303.9	22.54983	6.470
304.0	22.22187	6.389
304.1	22.59119	6.267
304.2	22.28609	6.190
304.3	22.30507	6.093
304.4	22.78282	6.523
304.5	22.41825	6.446
304.6	22.06740	6.379
304.7	21.86027	6.299
304.8	21.74945	6.207
304.9	21.42250	6.133
305.0	21.75921	6.003
305.1	22.66575	6.482
305.2	22.53795	6.466
305.3	22.23554	6.386
305.4	22.64463	6.261
305.5	22.28105	6.181
305.6	21.91750	6.107
305.7	22.64637	6.449
305.8	22.35328	6.365
305.9	21.97876	6.286
306.0	21.64751	6.211
306.1	21.74825	6.107
306.2	21.42464	6.022
306.3	21.03016	5.950
306.4	23.33807	7.242
306.5	23.19675	7.169
306.6	22.89718	7.112
306.7	23.15965	6.993
306.8	22.86248	6.939
306.9	22.56457	6.883
307.0	21.40295	6.101
307.1	21.32757	6.289
307.2	21.31096	6.186
307.3	21.04335	6.102
307.4	21.39333	5.987
307.5	21.03491	5.906
307.6	20.69793	5.824
307.7	23.23568	7.656
307.8	22.96916	7.583
307.9	23.00475	7.494
308.0	22.93508	7.415
308.1	21.97213	7.315
308.2	21.70592	7.260
308.3	21.63024	7.181
308.4	23.99967	7.796
308.5	23.71223	7.725
308.6	23.69996	7.640
308.7	24.10001	7.538
308.8	22.61880	7.116
308.9	22.31452	7.069
309.0	22.65640	7.184
309.1	22.34294	7.133
309.2	22.05541	7.089
309.3	21.73476	7.047
309.4	22.43030	6.842
309.5	22.12997	6.798
309.6	21.81237	6.761
309.7	22.44883	6.952
309.8	22.10829	6.901
309.9	21.79403	6.850
310.0	21.68714	6.770
310.1	22.07817	6.619
310.2	21.76801	6.566
310.3	23.36055	7.407
310.4	23.06196	7.348
310.5	22.79971	7.286
310.6	22.98428	6.721
310.7	22.69896	6.659
310.8	22.65141	6.555
310.9	22.26606	6.504
311.0	22.67121	6.713
311.1	22.32205	6.644
311.2	22.00525	6.577
311.3	22.35893	6.449
311.4	22.01934	6.378
311.5	21.70048	6.313
311.6	22.33179	6.654
311.7	22.07781	6.578
311.8	21.73188	6.515
311.9	21.46602	6.442
312.0	21.74540	6.312
312.1	21.47519	6.247
312.2	21.12465	6.191
312.3	22.37382	6.584
312.4	22.81062	6.594
312.5	22.49027	6.515
312.6	22.53201	6.416
312.7	22.22769	6.337
312.8	21.84383	6.274
312.9	21.61142	6.194
313.0	22.51674	6.426
313.1	22.14028	6.352
313.2	21.86815	6.274
313.3	21.81024	6.177
313.4	21.47518	6.102
313.5	21.19741	6.023
313.6	23.25342	7.359
313.7	23.50993	7.251
313.8	23.22067	7.191
313.9	22.92264	7.127
314.0	23.11837	7.024
314.1	22.82327	6.962
314.2	21.52238	6.155
314.3	21.76815	6.426
314.4	21.43208	6.346
314.5	21.48595	6.244
314.6	21.86528	6.126
314.7	21.48039	6.045
314.8	21.20743	5.961
314.9	21.29654	6.306
315.0	20.94547	6.222
315.1	20.58877	6.141
315.2	20.81531	6.030
315.3	20.49618	5.943
315.4	20.15669	5.864
315.5	19.83869	5.783
315.6	22.70700	7.538
315.7	22.40829	7.467
315.8	22.16454	7.386
315.9	22.72461	7.283
316.0	22.30760	7.323
316.1	22.00972	7.273
316.2	21.78877	7.213
316.3	22.25096	7.387
316.4	21.97624	7.344
316.5	21.72997	7.288
316.6	22.10026	7.145
316.7	22.09719	7.055
316.8	21.76732	7.017
316.9	22.23592	7.161
317.0	21.97986	7.113
317.1	21.68179	7.063
317.2	21.53547	6.996
317.3	21.54605	6.899
317.4	21.50976	6.821
317.5	23.08326	7.505
317.6	22.82488	7.443
317.7	22.55297	7.375
317.8	23.09976	7.253
317.9	22.35600	6.833
318.0	22.04244	6.785
318.1	21.98357	6.699
318.2	22.53709	6.903
318.3	22.21486	6.838
318.4	21.87600	6.781
318.5	22.29420	6.636
318.6	21.98840	6.572
318.7	21.69973	6.512
318.8	21.36906	6.459
318.9	22.23911	6.798
319.0	21.89799	6.734
319.1	21.64046	6.668
319.2	21.84815	6.550
319.3	21.51545	6.497
319.4	21.18852	6.437
319.5	22.26289	7.011
319.6	22.23851	6.928
319.7	22.07376	6.700
319.8	22.67974	6.549
319.9	22.31759	6.478
320.0	21.98724	6.410
320.1	21.63369	6.346
320.2	21.96101	6.598
320.3	21.92383	6.499
320.4	21.56242	6.431
320.5	21.68482	6.321
320.6	21.36388	6.248
320.7	21.03663	6.184
320.8	23.30926	7.471
320.9	23.15872	7.394
321.0	23.27450	7.301
321.1	22.95861	7.237
321.2	23.13464	7.136
321.3	23.23105	7.044
321.4	22.91181	6.982
321.5	21.92122	6.471
321.6	21.64998	6.391
321.7	21.31500	6.305
321.8	21.88136	6.178
321.9	21.60712	6.093
322.0	21.29181	6.011
322.1	21.48978	6.390
322.2	21.18771	6.307
322.3	20.88274	6.229
322.4	20.55657	6.144
322.5	20.69435	6.039
322.6	20.40536	5.955
322.7	20.33084	5.864
322.8	21.76829	6.862
322.9	21.48865	6.801
323.0	21.16886	6.745
323.1	21.36011	6.628
323.2	21.34672	6.538
323.3	20.56854	6.059
