300.0	129.77408	3.586
300.1	128.72370	3.449
300.2	128.26407	3.365
300.3	127.04092	3.261
300.4	125.92592	3.197
300.5	127.50027	3.488
300.6	127.28364	3.446
300.7	125.48718	3.292
300.8	125.02084	3.210
300.9	128.00606	3.537
301.0	128.14190	3.469
301.1	125.73227	3.334
301.2	125.29699	3.252
301.3	122.93361	3.156
301.4	125.38478	3.535
301.5	125.05519	3.456
301.6	122.74761	3.289
301.7	123.40711	3.237
301.8	121.80850	3.161
301.9	125.74458	3.475
302.0	124.55077	3.337
302.1	122.73118	3.254
302.2	121.48719	3.153
302.3	124.22419	3.503
302.4	123.59030	3.415
302.5	122.05312	3.339
302.6	120.02403	3.182
302.7	124.13763	3.570
302.8	123.43025	3.446
302.9	122.20045	3.377
303.0	120.48220	3.228
303.1	119.93369	3.146
303.2	121.50411	3.494
303.3	121.31990	3.421
303.4	120.92169	3.342
303.5	118.45414	3.174
303.6	121.76754	3.536
303.7	121.63419	3.464
303.8	120.62394	3.367
303.9	120.06740	3.284
304.0	122.09579	3.614
304.1	119.79730	3.479
304.2	119.11870	3.392
304.3	119.36825	3.332
304.4	117.90845	3.225
304.5	119.87025	3.548
304.6	118.96448	3.421
304.7	118.28103	3.335
304.8	117.16103	3.238
304.9	115.30216	3.154
305.0	119.42067	3.535
305.1	116.76299	3.391
305.2	117.26212	3.306
305.3	115.65436	3.229
305.4	114.83585	3.141
305.5	118.19704	3.465
305.6	116.60188	3.353
305.7	115.47355	3.256
305.8	114.87397	3.175
305.9	117.28866	3.505
306.0	114.88259	3.368
306.1	115.23591	3.282
306.2	113.68798	3.206
306.3	115.81775	3.526
306.4	116.01141	3.434
306.5	114.45736	3.356
306.6	113.23094	3.224
306.7	116.20707	3.570
306.8	114.65369	3.490
306.9	113.93180	3.372
307.0	113.03165	3.282
307.1	113.36222	3.196
307.2	113.86253	3.530
307.3	113.86265	3.434
307.4	113.26966	3.353
307.5	110.58080	3.211
307.6	110.94333	3.159
307.7	112.55368	3.490
307.8	112.72049	3.400
307.9	112.10605	3.318
308.0	110.21022	3.200
308.1	112.45253	3.550
308.2	112.22964	3.416
308.3	111.32647	3.326
308.4	110.01390	3.256
308.5	109.92870	3.161
308.6	111.56773	3.459
308.7	110.96127	3.378
308.8	109.18742	3.263
308.9	108.65112	3.216
309.0	111.38406	3.547
309.1	110.06287	3.412
309.2	110.14059	3.322
309.3	108.46529	3.241
309.4	107.86356	3.162
309.5	108.88755	3.498
309.6	108.09093	3.382
309.7	108.09877	3.291
309.8	107.28206	3.206
309.9	109.60681	3.521
310.0	108.93383	3.439
310.1	107.78132	3.311
310.2	107.16981	3.232
310.3	108.20790	3.568
310.4	108.40683	3.483
310.5	107.11203	3.351
310.6	106.51100	3.272
310.7	104.96334	3.195
310.8	106.91024	3.525
310.9	106.91705	3.435
311.0	107.32932	3.358
311.1	105.04707	3.227
311.2	106.78428	3.551
311.3	106.23999	3.473
311.4	105.44010	3.387
311.5	103.97502	3.253
311.6	103.68849	3.186
311.7	106.22862	3.502
311.8	106.22871	3.413
311.9	104.75204	3.336
312.0	103.20394	3.200
312.1	106.25513	3.593
312.2	103.97502	3.457
312.3	103.40167	3.380
312.4	103.31593	3.290
312.5	102.17094	3.168
312.6	104.48378	3.533
312.7	103.66550	3.418
312.8	103.81645	3.335
312.9	102.82983	3.246
313.0	104.11438	3.579
313.1	102.88216	3.450
313.2	101.29217	3.368
313.3	102.12848	3.281
313.4	100.28666	3.166
313.5	102.51888	3.524
313.6	102.38470	3.433
313.7	101.96704	3.305
313.8	100.42782	3.226
313.9	101.48797	3.546
314.0	102.09214	3.481
314.1	100.66117	3.347
314.2	100.65463	3.262
314.3	98.91747	3.178
314.4	101.28212	3.510
314.5	100.41379	3.424
314.6	99.81611	3.291
314.7	99.51476	3.225
314.8	100.14003	3.555
314.9	99.30594	3.470
315.0	97.97391	3.340
315.1	97.93875	3.257
315.2	97.83576	3.171
315.3	99.10453	3.490
315.4	98.20571	3.404
315.5	97.30121	3.290
315.6	97.08919	3.201
315.7	99.59740	3.564
315.8	97.61523	3.438
315.9	97.47797	3.351
316.0	97.32474	3.236
316.1	95.81699	3.159
316.2	97.80366	3.527
316.3	97.32011	3.400
316.4	96.35712	3.312
316.5	96.40723	3.233
316.6	96.96068	3.551
316.7	96.97404	3.443
316.8	96.07077	3.357
316.9	95.26836	3.275
317.0	95.38686	3.145
317.1	95.65870	3.504
317.2	96.32008	3.419
317.3	94.94206	3.290
317.4	93.37353	3.184
317.5	95.72084	3.533
317.6	94.97815	3.452
317.7	94.30196	3.374
317.8	93.55672	3.242
317.9	92.71081	3.161
318.0	95.41375	3.495
318.1	94.68554	3.415
318.2	93.38166	3.289
318.3	93.11090	3.201
318.4	94.47787	3.567
318.5	94.47107	3.460
318.6	93.20578	3.335
318.7	92.94485	3.247
318.8	92.06676	3.165
318.9	93.05057	3.513
319.0	91.92647	3.393
319.1	91.77942	3.310
319.2	90.98872	3.179
319.3	92.16898	3.557
319.4	91.49904	3.429
319.5	91.22084	3.341
319.6	90.48584	3.263
319.7	92.54925	3.598
319.8	92.40045	3.514
319.9	91.28673	3.395
320.0	90.91365	3.304
320.1	89.52984	3.178
320.2	91.01298	3.538
320.3	90.93283	3.459
320.4	91.47876	3.351
320.5	88.85969	3.230
320.6	89.27509	3.144
320.7	89.76510	3.490
320.8	89.47381	3.403
320.9	88.93146	3.282
321.0	88.03284	3.200
321.1	88.93031	3.533
321.2	88.65654	3.447
321.3	87.32260	3.321
321.4	87.70100	3.237
321.5	87.38528	3.151
321.6	88.60694	3.495
321.7	88.85784	3.405
321.8	88.28968	3.283
321.9	87.28523	3.197
322.0	88.15652	3.552
322.1	87.06086	3.434
322.2	86.81086	3.351
322.3	87.33131	3.248
322.4	87.93605	3.567
322.5	87.70750	3.484
322.6	86.92082	3.379
322.7	86.46982	3.289
322.8	85.88539	3.170
322.9	86.18150	3.521
323.0	85.44378	3.442
323.1	85.82309	3.337
323.2	84.43199	3.259
323.3	86.63370	3.588
323.4	86.03153	3.466
323.5	85.11954	3.381
323.6	84.84602	3.299
323.7	84.69152	3.173
323.8	85.22803	3.530
323.9	84.40209	3.448
324.0	84.81497	3.321
324.1	83.96932	3.241
324.2	85.21491	3.577
324.3	84.80047	3.464
324.4	83.78825	3.376
324.5	83.54170	3.295
324.6	82.54757	3.186
324.7	83.13142	3.537
324.8	82.38694	3.412
324.9	81.55618	3.332
325.0	82.22225	3.243
325.1	80.96551	3.148
325.2	82.93785	3.458
325.3	83.16923	3.374
325.4	82.47001	3.276
325.5	82.00456	3.188
325.6	82.53126	3.534
325.7	82.08295	3.423
325.8	81.19645	3.340
325.9	81.50024	3.215
326.0	81.96702	3.556
326.1	82.11553	3.470
326.2	81.76817	3.386
326.3	81.06776	3.266
326.4	80.17964	3.185
326.5	80.21232	3.526
326.6	80.04451	3.405
326.7	80.15730	3.342
326.8	78.83232	3.220
326.9	79.30604	3.575
327.0	79.40631	3.490
327.1	78.65117	3.368
327.2	79.29635	3.284
327.3	78.69484	3.193
327.4	80.87311	3.532
327.5	79.79165	3.417
327.6	79.86478	3.330
327.7	78.60233	3.211
327.8	79.18282	3.570
327.9	79.52652	3.451
328.0	78.64685	3.368
328.1	78.59993	3.255
328.2	78.06899	3.167
328.3	78.49131	3.516
328.4	78.50952	3.429
328.5	78.40774	3.314
328.6	77.80838	3.200
328.7	77.35940	3.117
328.8	76.78533	3.029
328.9	76.90472	3.380
329.0	75.22887	3.264
329.1	75.83730	3.184
329.2	77.41636	3.512
329.3	76.94023	3.425
329.4	76.71844	3.307
329.5	76.34608	3.226
329.6	77.24189	3.569
329.7	76.27555	3.460
329.8	76.13146	3.346
329.9	75.59299	3.259
330.0	74.93041	3.145
330.1	76.41218	3.510
330.2	75.82710	3.397
330.3	75.54563	3.320
330.4	74.84200	3.205
330.5	75.27360	3.117
330.6	74.12287	3.446
330.7	73.74693	3.366
330.8	72.89943	3.245
330.9	72.72278	3.155
331.0	74.45311	3.504
331.1	74.95675	3.400
331.2	74.47451	3.315
331.3	73.75259	3.200
331.4	74.11734	3.551
331.5	74.45063	3.461
331.6	73.87564	3.351
331.7	73.37705	3.267
331.8	72.63369	3.151
331.9	73.25803	3.489
332.0	73.18812	3.403
332.1	73.13683	3.318
332.2	73.06438	3.211
332.3	72.34520	3.098
332.4	71.80966	3.014
332.5	71.38907	3.339
332.6	70.98982	3.260
332.7	70.83714	3.173
332.8	71.97292	3.509
332.9	71.71056	3.395
333.0	72.10256	3.291
333.1	71.20198	3.210
333.2	71.98558	3.550
333.3	71.42358	3.442
333.4	71.76736	3.357
333.5	71.02797	3.242
333.6	70.11202	3.161
333.7	71.55610	3.489
333.8	70.71562	3.408
333.9	70.42683	3.294
334.0	70.32138	3.210
334.1	70.35456	3.092
334.2	69.13354	3.449
334.3	68.80115	3.335
334.4	68.30685	3.253
334.5	70.14061	3.598
334.6	69.46814	3.485
334.7	68.99114	3.403
334.8	69.00209	3.286
334.9	68.90775	3.204
335.0	69.41344	3.541
335.1	69.03462	3.444
335.2	69.18034	3.334
335.3	68.63634	3.249
335.4	69.07845	3.602
