1.0	3973.39383	1.104
1.1	3668.69061	1.019
1.2	3364.00238	0.934
1.3	3059.32862	0.850
1.4	2754.66883	0.765
1.5	2450.02253	0.681
1.6	2145.38925	0.596
1.7	1840.76854	0.511
1.8	1536.15997	0.427
1.9	1231.56311	0.342
2.0	926.97757	0.257
2.1	745.78277	0.829
2.2	722.61667	1.406
2.3	698.13836	1.358
2.4	692.40075	1.924
2.5	679.85289	1.889
2.6	658.45312	1.830
2.7	627.64793	1.570
2.8	617.27972	1.544
2.9	598.24416	1.496
3.0	574.36653	1.436
3.1	542.73329	1.206
3.2	516.74397	1.149
3.3	497.84731	1.107
3.4	441.76006	0.859
3.5	433.30164	2.410
3.6	424.51069	2.361
3.7	416.17585	2.314
3.8	409.46706	2.163
3.9	400.91293	2.118
4.0	397.75525	2.101
4.1	390.50056	1.954
4.2	422.71819	1.880
4.3	412.71797	1.721
4.4	400.17453	1.669
4.5	388.14653	1.510
4.6	373.54168	1.454
4.7	362.83674	1.412
4.8	341.86307	1.235
4.9	329.15609	1.189
5.0	314.41266	1.136
5.1	285.22249	0.951
5.2	275.04233	0.917
5.3	265.01022	2.359
5.4	261.71884	2.330
5.5	257.48412	2.292
5.6	254.94937	2.199
5.7	249.67731	2.153
5.8	243.39485	2.031
5.9	239.76507	1.934
6.0	233.39642	1.818
6.1	227.25545	1.770
6.2	222.30293	1.669
6.3	213.61334	1.545
6.4	203.14963	1.412
6.5	196.38465	1.365
6.6	187.73703	1.253
6.7	177.14813	1.133
6.8	169.01432	1.081
6.9	157.38188	0.963
7.0	148.26648	2.561
7.1	152.19855	2.459
7.2	149.88584	2.422
7.3	148.00357	2.309
7.4	145.44258	2.228
7.5	142.18312	2.099
7.6	140.14535	1.990
7.7	137.16475	1.910
7.8	133.84104	1.826
7.9	129.29122	1.692
8.0	125.92899	1.613
8.1	121.31202	1.520
8.2	116.31645	1.425
8.3	111.21603	1.300
8.4	105.73956	1.207
8.5	100.66053	1.121
8.6	94.78922	1.029
8.7	88.94650	0.941
8.8	84.86082	2.512
8.9	83.77686	2.456
9.0	82.77237	2.380
9.1	81.51845	2.276
9.2	80.12544	2.169
9.3	78.71115	2.087
9.4	77.13663	1.980
9.5	75.40625	1.894
9.6	72.98082	1.771
9.7	71.44351	1.674
9.8	68.85351	1.575
9.9	66.52367	1.484
10.0	64.03029	1.393
10.1	67.94776	1.269
10.2	65.26119	1.200
10.3	61.01952	1.088
10.4	57.13335	0.987
10.5	54.33580	2.434
10.6	53.54874	2.323
10.7	52.73615	2.229
10.8	52.09349	2.231
10.9	51.11598	2.175
11.0	50.24783	2.109
11.1	49.24221	2.039
11.2	48.12384	1.952
11.3	47.03127	1.855
11.4	45.79567	1.755
11.5	44.33914	1.649
11.6	42.90691	1.547
11.7	41.29276	1.454
11.8	39.61099	1.362
11.9	37.69496	1.253
12.0	35.69233	1.157
12.1	33.58699	1.060
12.2	31.24487	0.951
12.3	29.52190	2.295
12.4	29.22832	2.339
12.5	28.79862	2.263
12.6	28.31024	2.201
12.7	27.79729	2.137
12.8	27.30232	2.068
12.9	26.71836	2.008
13.0	26.10592	1.925
13.1	25.67827	1.828
13.2	25.01060	1.730
13.3	24.21655	1.627
13.4	23.39247	1.532
13.5	22.48330	1.427
13.6	21.50226	1.329
13.7	20.46542	1.230
13.8	19.35811	1.130
13.9	18.12659	1.027
14.0	16.81663	0.925
14.1	15.46321	0.828
14.2	14.78758	2.466
14.3	14.58870	2.347
14.4	14.35354	2.229
14.5	14.18868	2.203
14.6	13.92683	2.106
14.7	13.65440	2.004
14.8	13.34115	1.904
14.9	13.00550	1.807
15.0	12.64438	1.705
15.1	12.24134	1.604
15.2	11.81759	1.507
15.3	11.34888	1.405
15.4	10.83091	1.303
15.5	10.30614	1.207
15.6	9.72460	1.105
15.7	9.31456	2.301
